Year,longitude,latitude,xco2
2015,68.75,11.5,399.76413722802243
2015,68.75,12.0,399.7696478262205
2015,68.75,12.5,399.77912375311763
2015,68.75,13.0,399.7914357611621
2015,68.75,13.5,399.8023761656954
2015,68.75,14.0,399.81056232926136
2015,68.75,14.5,399.8168829090509
2015,68.75,15.0,399.8233484005685
2015,68.75,15.5,399.8307320339497
2015,68.75,16.0,399.8369837938165
2015,68.75,16.5,399.8424061873975
2015,68.75,17.0,399.84946213973353
2015,68.75,17.5,399.85626679770553
2015,68.75,18.0,399.8638565902743
2015,68.75,18.5,399.8732109603872
2015,68.75,19.0,399.88175925794286
2015,68.75,19.5,399.8911229620887
2015,68.75,20.0,399.90077313429316
2015,68.75,20.5,399.9100290232207
2015,68.75,21.0,399.92048315120695
2015,68.75,21.5,399.93241038885594
2015,68.75,22.0,399.9486219620774
2015,68.75,22.5,399.96215275186233
2015,68.75,23.0,399.9732067543329
2015,68.75,23.5,399.988801750151
2015,68.75,24.0,400.01303635125106
2015,68.75,24.5,400.0249152473939
2015,68.75,25.0,400.04368498921764
2015,68.75,25.5,400.06194228139765
2015,68.75,26.0,400.0482658122626
2015,68.75,26.5,400.0352741687948
2015,68.75,27.0,400.02563690417355
2015,68.75,27.5,400.0283393855087
2015,68.75,28.0,400.0319070968622
2015,68.75,28.5,400.0062221894088
2015,68.75,29.0,399.9049517205696
2015,68.75,29.5,399.79906003675916
2015,68.75,30.0,399.7249024486725
2015,68.75,30.5,399.625468947288
2015,68.75,31.0,399.5492295401257
2015,68.75,31.5,399.4897355047383
2015,68.75,32.0,399.4559465887059
2015,68.75,32.5,399.40183137702724
2015,68.75,33.0,399.3628068121029
2015,68.75,33.5,399.3079318268519
2015,68.75,34.0,399.26132832107896
2015,68.75,34.5,399.1658169366147
2015,68.75,35.0,399.10145654092366
2015,68.75,35.5,399.1816557827946
2015,68.75,36.0,399.42602569268115
2015,68.75,36.5,399.5400417326279
2015,68.75,37.0,399.60127005999124
2015,69.375,8.0,399.6813870742506
2015,69.375,8.5,399.6973103129701
2015,69.375,9.0,399.71288782544065
2015,69.375,9.5,399.7258010553535
2015,69.375,10.0,399.73673583070604
2015,69.375,10.5,399.74835079376834
2015,69.375,11.0,399.7586466995504
2015,69.375,11.5,399.76432736895003
2015,69.375,12.0,399.76930855775646
2015,69.375,12.5,399.77782664343954
2015,69.375,13.0,399.7886921949755
2015,69.375,13.5,399.7992514411765
2015,69.375,14.0,399.8079864884972
2015,69.375,14.5,399.81529372998153
2015,69.375,15.0,399.8234469283928
2015,69.375,15.5,399.8335410583746
2015,69.375,16.0,399.8425524352399
2015,69.375,16.5,399.8479881851208
2015,69.375,17.0,399.8550739355628
2015,69.375,17.5,399.86191860915955
2015,69.375,18.0,399.8691606486986
2015,69.375,18.5,399.8793034851487
2015,69.375,19.0,399.88652682053106
2015,69.375,19.5,399.8948587414502
2015,69.375,20.0,399.9040453552422
2015,69.375,20.5,399.91385127757604
2015,69.375,21.0,399.92529909530407
2015,69.375,21.5,399.93454815997114
2015,69.375,22.0,399.95485902817956
2015,69.375,22.5,399.97145395420966
2015,69.375,23.0,399.971074801213
2015,69.375,23.5,399.98783949718904
2015,69.375,24.0,400.0086625516232
2015,69.375,24.5,400.0153038882833
2015,69.375,25.0,400.02800974124966
2015,69.375,25.5,400.0424082648877
2015,69.375,26.0,400.041153049828
2015,69.375,26.5,400.0347263249748
2015,69.375,27.0,400.0337319816822
2015,69.375,27.5,400.0336577061651
2015,69.375,28.0,400.0506736651176
2015,69.375,28.5,400.0411681443664
2015,69.375,29.0,399.9139876962629
2015,69.375,29.5,399.80624556694283
2015,69.375,30.0,399.71566411755634
2015,69.375,30.5,399.65645947073955
2015,69.375,31.0,399.5827056977184
2015,69.375,31.5,399.56252121863093
2015,69.375,32.0,399.5599661192357
2015,69.375,32.5,399.45480468299473
2015,69.375,33.0,399.36209199213414
2015,69.375,33.5,399.29398256709874
2015,69.375,34.0,399.2587376314516
2015,69.375,34.5,399.32199328730616
2015,69.375,35.0,399.2571959844708
2015,69.375,35.5,399.12758955425124
2015,69.375,36.0,399.18615627659443
2015,69.375,36.5,399.3606475312284
2015,69.375,37.0,399.490914892738
2015,70.0,8.0,399.6818846819933
2015,70.0,8.5,399.69775969337087
2015,70.0,9.0,399.7142022519118
2015,70.0,9.5,399.72852703997836
2015,70.0,10.0,399.7410011453821
2015,70.0,10.5,399.75303778879385
2015,70.0,11.0,399.76328133373664
2015,70.0,11.5,399.76739190031077
2015,70.0,12.0,399.7700104610842
2015,70.0,12.5,399.77668600836654
2015,70.0,13.0,399.78652640036336
2015,70.0,13.5,399.7969365702306
2015,70.0,14.0,399.80636978575717
2015,70.0,14.5,399.8147612513132
2015,70.0,15.0,399.82403038864004
2015,70.0,15.5,399.8352493268106
2015,70.0,16.0,399.8475143088097
2015,70.0,16.5,399.8560079346737
2015,70.0,17.0,399.86440457044864
2015,70.0,17.5,399.87196375586626
2015,70.0,18.0,399.8796020725387
2015,70.0,18.5,399.8877983844449
2015,70.0,19.0,399.8941037383943
2015,70.0,19.5,399.90317127329763
2015,70.0,20.0,399.9127632037526
2015,70.0,20.5,399.9261473688578
2015,70.0,21.0,399.9369962718209
2015,70.0,21.5,399.93887970115935
2015,70.0,22.0,399.9609131220631
2015,70.0,22.5,399.99404767530854
2015,70.0,23.0,399.99216847230304
2015,70.0,23.5,399.999168172089
2015,70.0,24.0,400.01159465219627
2015,70.0,24.5,400.0102196921467
2015,70.0,25.0,400.01096814898295
2015,70.0,25.5,400.0194291311588
2015,70.0,26.0,400.0220941500206
2015,70.0,26.5,400.01865378056874
2015,70.0,27.0,400.01776358950787
2015,70.0,27.5,400.0222103741762
2015,70.0,28.0,400.03650919577314
2015,70.0,28.5,400.0483874417414
2015,70.0,29.0,399.99412871259045
2015,70.0,29.5,399.90223787292575
2015,70.0,30.0,399.78306210945465
2015,70.0,30.5,399.7319917969973
2015,70.0,31.0,399.68701532974524
2015,70.0,31.5,399.6766371411671
2015,70.0,32.0,399.7279018964666
2015,70.0,32.5,399.63549608469583
2015,70.0,33.0,399.5570109054592
2015,70.0,33.5,399.4537609890433
2015,70.0,34.0,399.3539934992704
2015,70.0,34.5,399.4135764615384
2015,70.0,35.0,399.2353099577313
2015,70.0,35.5,398.9843251472339
2015,70.0,36.0,398.96549787346703
2015,70.0,36.5,399.11134381993367
2015,70.0,37.0,399.32718277850375
2015,70.625,8.0,399.6834810927564
2015,70.625,8.5,399.70050565707487
2015,70.625,9.0,399.7164257019684
2015,70.625,9.5,399.73246828415887
2015,70.625,10.0,399.7457659775535
2015,70.625,10.5,399.75914037613865
2015,70.625,11.0,399.7677600776204
2015,70.625,11.5,399.7708447625082
2015,70.625,12.0,399.7717617828013
2015,70.625,12.5,399.77619382005724
2015,70.625,13.0,399.7844327478676
2015,70.625,13.5,399.7947065041939
2015,70.625,14.0,399.80571373218555
2015,70.625,14.5,399.81561919796945
2015,70.625,15.0,399.8259315503776
2015,70.625,15.5,399.8389113914636
2015,70.625,16.0,399.85306367688554
2015,70.625,16.5,399.86600522305207
2015,70.625,17.0,399.87807805585413
2015,70.625,17.5,399.8870127700233
2015,70.625,18.0,399.8948725374091
2015,70.625,18.5,399.90082716880306
2015,70.625,19.0,399.9056258900137
2015,70.625,19.5,399.9126631153742
2015,70.625,20.0,399.922896213329
2015,70.625,20.5,399.9351195438005
2015,70.625,21.0,399.93688997466256
2015,70.625,21.5,399.94295786699644
2015,70.625,22.0,399.96586783798415
2015,70.625,22.5,400.00345046528014
2015,70.625,23.0,400.0152155841481
2015,70.625,23.5,400.01347458971304
2015,70.625,24.0,400.0193772905661
2015,70.625,24.5,400.01844752062897
2015,70.625,25.0,400.006154370885
2015,70.625,25.5,399.9984117442745
2015,70.625,26.0,399.99670695676303
2015,70.625,26.5,399.9931125565599
2015,70.625,27.0,399.9975735529095
2015,70.625,27.5,400.0101451177957
2015,70.625,28.0,400.0274948779056
2015,70.625,28.5,400.0517060820566
2015,70.625,29.0,400.0600944005187
2015,70.625,29.5,400.04788695172005
2015,70.625,30.0,400.0030784848577
2015,70.625,30.5,399.9527462187123
2015,70.625,31.0,399.9331576271183
2015,70.625,31.5,399.93730997943226
2015,70.625,32.0,399.92948667815034
2015,70.625,32.5,399.8541614373398
2015,70.625,33.0,399.7979935011021
2015,70.625,33.5,399.61783569193267
2015,70.625,34.0,399.5097470077363
2015,70.625,34.5,399.59981382273577
2015,70.625,35.0,399.3151790390082
2015,70.625,35.5,398.9568789278019
2015,70.625,36.0,398.8497106527559
2015,70.625,36.5,398.9663363316497
2015,70.625,37.0,399.1509453107374
2015,71.25,8.0,399.6865147198085
2015,71.25,8.5,399.7040814332434
2015,71.25,9.0,399.7204981886094
2015,71.25,9.5,399.7377330264498
2015,71.25,10.0,399.7523642005788
2015,71.25,10.5,399.76631075585425
2015,71.25,11.0,399.77316331837454
2015,71.25,11.5,399.7742592999587
2015,71.25,12.0,399.7732026577226
2015,71.25,12.5,399.77545788572434
2015,71.25,13.0,399.782962196502
2015,71.25,13.5,399.7937781102108
2015,71.25,14.0,399.80611089673977
2015,71.25,14.5,399.8184438558539
2015,71.25,15.0,399.83043461046145
2015,71.25,15.5,399.84476558970465
2015,71.25,16.0,399.86128844275026
2015,71.25,16.5,399.8780453675993
2015,71.25,17.0,399.8959570148633
2015,71.25,17.5,399.90831526899024
2015,71.25,18.0,399.9160259141486
2015,71.25,18.5,399.9211862268655
2015,71.25,19.0,399.92552841771044
2015,71.25,19.5,399.92874965624236
2015,71.25,20.0,399.93695140756023
2015,71.25,20.5,399.9479671120612
2015,71.25,21.0,399.95422467995746
2015,71.25,21.5,399.9652080250514
2015,71.25,22.0,399.9851289030494
2015,71.25,22.5,400.01504903888
2015,71.25,23.0,400.0343975077133
2015,71.25,23.5,400.0332327585268
2015,71.25,24.0,400.0307378453743
2015,71.25,24.5,400.0319693778999
2015,71.25,25.0,400.0233606751569
2015,71.25,25.5,400.00699669989194
2015,71.25,26.0,399.9939102405536
2015,71.25,26.5,399.9844577747312
2015,71.25,27.0,399.9922991332551
2015,71.25,27.5,400.00977741004243
2015,71.25,28.0,400.02320156574143
2015,71.25,28.5,400.0397856649426
2015,71.25,29.0,400.0593347436254
2015,71.25,29.5,400.078546946146
2015,71.25,30.0,400.098045591741
2015,71.25,30.5,400.083827440345
2015,71.25,31.0,400.04282699142846
2015,71.25,31.5,400.01374768105137
2015,71.25,32.0,399.9871738049062
2015,71.25,32.5,399.9423919774604
2015,71.25,33.0,399.8844481210735
2015,71.25,33.5,399.7933719383293
2015,71.25,34.0,399.74848553801627
2015,71.25,34.5,399.75778226104393
2015,71.25,35.0,399.4587365634546
2015,71.25,35.5,399.0951763246999
2015,71.25,36.0,398.8924559752909
2015,71.25,36.5,398.8930571447691
2015,71.25,37.0,398.93821705919817
2015,71.875,8.0,399.6910582993016
2015,71.875,8.5,399.70989419503627
2015,71.875,9.0,399.72550807025067
2015,71.875,9.5,399.74262785559085
2015,71.875,10.0,399.7590058602889
2015,71.875,10.5,399.77261196056594
2015,71.875,11.0,399.77891575095754
2015,71.875,11.5,399.77837566876445
2015,71.875,12.0,399.7751238096694
2015,71.875,12.5,399.77592069553845
2015,71.875,13.0,399.7834458661104
2015,71.875,13.5,399.7949942126441
2015,71.875,14.0,399.8087409574521
2015,71.875,14.5,399.82423562860004
2015,71.875,15.0,399.83991791676954
2015,71.875,15.5,399.8574372337253
2015,71.875,16.0,399.87834436584535
2015,71.875,16.5,399.89800457202085
2015,71.875,17.0,399.91826397184036
2015,71.875,17.5,399.93259095030817
2015,71.875,18.0,399.9422081057594
2015,71.875,18.5,399.9497922854
2015,71.875,19.0,399.9585464456843
2015,71.875,19.5,399.95677882829506
2015,71.875,20.0,399.9563938946516
2015,71.875,20.5,399.9654906280603
2015,71.875,21.0,399.9894611013046
2015,71.875,21.5,400.01489261687476
2015,71.875,22.0,400.0426757405735
2015,71.875,22.5,400.0697447354823
2015,71.875,23.0,400.07218437070634
2015,71.875,23.5,400.0495235796355
2015,71.875,24.0,400.02899999484316
2015,71.875,24.5,400.02438255890837
2015,71.875,25.0,400.0301111002811
2015,71.875,25.5,400.03089311339704
2015,71.875,26.0,400.0179931625492
2015,71.875,26.5,400.00277799667964
2015,71.875,27.0,400.0010147653786
2015,71.875,27.5,400.0146664449151
2015,71.875,28.0,400.0291574155928
2015,71.875,28.5,400.0399052795389
2015,71.875,29.0,400.0538075087529
2015,71.875,29.5,400.07371019864985
2015,71.875,30.0,400.0968835085196
2015,71.875,30.5,400.10522775958844
2015,71.875,31.0,400.07866004807573
2015,71.875,31.5,400.05758913260837
2015,71.875,32.0,400.0275760380368
2015,71.875,32.5,399.94684076944355
2015,71.875,33.0,399.9663104382487
2015,71.875,33.5,400.00225138103883
2015,71.875,34.0,400.05139557653723
2015,71.875,34.5,399.9262908263724
2015,71.875,35.0,399.5514379839854
2015,71.875,35.5,399.20633287651464
2015,71.875,36.0,398.9869107528184
2015,71.875,36.5,398.84578058213464
2015,71.875,37.0,398.80577026345003
2015,72.5,8.0,399.69679419198064
2015,72.5,8.5,399.7151285188741
2015,72.5,9.0,399.7316651635942
2015,72.5,9.5,399.7475265372546
2015,72.5,10.0,399.7653849201686
2015,72.5,10.5,399.7793969815321
2015,72.5,11.0,399.78582140449754
2015,72.5,11.5,399.78610176564626
2015,72.5,12.0,399.7830813655251
2015,72.5,12.5,399.7823372371245
2015,72.5,13.0,399.78795987445204
2015,72.5,13.5,399.79986244444393
2015,72.5,14.0,399.81705017383496
2015,72.5,14.5,399.83501693426587
2015,72.5,15.0,399.85321970566116
2015,72.5,15.5,399.87618608543835
2015,72.5,16.0,399.9016153964269
2015,72.5,16.5,399.93189980500347
2015,72.5,17.0,399.96096605458496
2015,72.5,17.5,399.9818706501321
2015,72.5,18.0,400.00516490407654
2015,72.5,18.5,400.0257084261057
2015,72.5,19.0,400.03674340840166
2015,72.5,19.5,400.01311145155364
2015,72.5,20.0,399.9948918793509
2015,72.5,20.5,399.9979823955993
2015,72.5,21.0,400.02165444828734
2015,72.5,21.5,400.0523794843445
2015,72.5,22.0,400.08860171843145
2015,72.5,22.5,400.139891019214
2015,72.5,23.0,400.15908387559944
2015,72.5,23.5,400.1035576906285
2015,72.5,24.0,400.031622163535
2015,72.5,24.5,400.0003834271043
2015,72.5,25.0,400.0086676938774
2015,72.5,25.5,400.0329148878234
2015,72.5,26.0,400.03782450144587
2015,72.5,26.5,400.0248561633955
2015,72.5,27.0,400.01881277882376
2015,72.5,27.5,400.02834239988056
2015,72.5,28.0,400.04153441835
2015,72.5,28.5,400.0562060912118
2015,72.5,29.0,400.0695552374878
2015,72.5,29.5,400.08281750897436
2015,72.5,30.0,400.09974631104495
2015,72.5,30.5,400.1135123832673
2015,72.5,31.0,400.10415439289505
2015,72.5,31.5,400.0945958201957
2015,72.5,32.0,400.07217338009394
2015,72.5,32.5,399.98724019070806
2015,72.5,33.0,399.99710136475204
2015,72.5,33.5,400.080459566143
2015,72.5,34.0,400.12464844265037
2015,72.5,34.5,399.8852650152205
2015,72.5,35.0,399.4869544433637
2015,72.5,35.5,399.04762249631875
2015,72.5,36.0,398.90797794953505
2015,72.5,36.5,398.87082232862775
2015,72.5,37.0,398.7970850063539
2015,73.125,8.0,399.7034989009556
2015,73.125,8.5,399.71819952103584
2015,73.125,9.0,399.7365419439689
2015,73.125,9.5,399.754229115227
2015,73.125,10.0,399.7727004622706
2015,73.125,10.5,399.78711710997726
2015,73.125,11.0,399.7946693988358
2015,73.125,11.5,399.79541177470105
2015,73.125,12.0,399.79315277546306
2015,73.125,12.5,399.7929834742584
2015,73.125,13.0,399.7991607152613
2015,73.125,13.5,399.8143666415635
2015,73.125,14.0,399.83675366248144
2015,73.125,14.5,399.8595350379969
2015,73.125,15.0,399.88470991528135
2015,73.125,15.5,399.92685425473104
2015,73.125,16.0,399.9670314758687
2015,73.125,16.5,400.001188478075
2015,73.125,17.0,400.0188247289927
2015,73.125,17.5,399.98200337046336
2015,73.125,18.0,399.9935045442359
2015,73.125,18.5,400.0506828260298
2015,73.125,19.0,400.125337691172
2015,73.125,19.5,400.0723207382603
2015,73.125,20.0,399.9913747434004
2015,73.125,20.5,399.992475839274
2015,73.125,21.0,400.0409743248518
2015,73.125,21.5,400.0765073132114
2015,73.125,22.0,400.1083262401791
2015,73.125,22.5,400.1678355654624
2015,73.125,23.0,400.19045501035924
2015,73.125,23.5,400.1153502323218
2015,73.125,24.0,400.0154871599413
2015,73.125,24.5,399.9651449783478
2015,73.125,25.0,399.97830538551966
2015,73.125,25.5,400.02966506358894
2015,73.125,26.0,400.0601211201738
2015,73.125,26.5,400.0586192084716
2015,73.125,27.0,400.0441345527049
2015,73.125,27.5,400.04677206538275
2015,73.125,28.0,400.06801528827697
2015,73.125,28.5,400.0882021610167
2015,73.125,29.0,400.1042971608142
2015,73.125,29.5,400.119228530388
2015,73.125,30.0,400.13666157911683
2015,73.125,30.5,400.148474407292
2015,73.125,31.0,400.15612161030504
2015,73.125,31.5,400.1682236089211
2015,73.125,32.0,400.14912448972586
2015,73.125,32.5,400.1088927829167
2015,73.125,33.0,400.0863872478538
2015,73.125,33.5,400.0923889398007
2015,73.125,34.0,399.91800059055714
2015,73.125,34.5,399.7099412276012
2015,73.125,35.0,399.39455216362694
2015,73.125,35.5,399.16472128830236
2015,73.125,36.0,398.9167292371573
2015,73.125,36.5,398.8786592646929
2015,73.125,37.0,398.7749607074868
2015,73.75,8.0,399.7118175014098
2015,73.75,8.5,399.72436274666956
2015,73.75,9.0,399.7441788594001
2015,73.75,9.5,399.7641440138635
2015,73.75,10.0,399.7861332778448
2015,73.75,10.5,399.80170145816857
2015,73.75,11.0,399.8083093579987
2015,73.75,11.5,399.80926940472585
2015,73.75,12.0,399.809551912827
2015,73.75,12.5,399.8145553652068
2015,73.75,13.0,399.82514478239267
2015,73.75,13.5,399.84015324349417
2015,73.75,14.0,399.8688220902738
2015,73.75,14.5,399.9017814180952
2015,73.75,15.0,399.9281289809901
2015,73.75,15.5,399.9464510343853
2015,73.75,16.0,399.91439800897643
2015,73.75,16.5,399.9194646121186
2015,73.75,17.0,399.91150900827705
2015,73.75,17.5,399.8798618837641
2015,73.75,18.0,399.891525090421
2015,73.75,18.5,399.92311925984933
2015,73.75,19.0,399.9423781504631
2015,73.75,19.5,399.94634759156406
2015,73.75,20.0,399.93462296882086
2015,73.75,20.5,399.92520473224835
2015,73.75,21.0,399.96562501256193
2015,73.75,21.5,400.0148038460239
2015,73.75,22.0,400.04217945411284
2015,73.75,22.5,400.0916364068401
2015,73.75,23.0,400.12688229419695
2015,73.75,23.5,400.10883219767
2015,73.75,24.0,400.0364249629656
2015,73.75,24.5,399.96914256942733
2015,73.75,25.0,399.95204125844856
2015,73.75,25.5,399.99156850628697
2015,73.75,26.0,400.041683286054
2015,73.75,26.5,400.06270462844867
2015,73.75,27.0,400.06524132324284
2015,73.75,27.5,400.0702899152232
2015,73.75,28.0,400.08896800289307
2015,73.75,28.5,400.1260659245809
2015,73.75,29.0,400.16318798718277
2015,73.75,29.5,400.1705711513336
2015,73.75,30.0,400.17462374379085
2015,73.75,30.5,400.18000966954486
2015,73.75,31.0,400.18500776643054
2015,73.75,31.5,400.18820767477365
2015,73.75,32.0,400.19636294136563
2015,73.75,32.5,400.2030163061747
2015,73.75,33.0,400.1560750659707
2015,73.75,33.5,399.94626037765823
2015,73.75,34.0,399.7052416425704
2015,73.75,34.5,399.4851739715264
2015,73.75,35.0,399.1041128035356
2015,73.75,35.5,399.2147834101657
2015,73.75,36.0,399.0456400931869
2015,73.75,36.5,398.9325665666977
2015,73.75,37.0,398.772120476543
2015,74.375,8.0,399.7230172958811
2015,74.375,8.5,399.7366746757561
2015,74.375,9.0,399.75545268930136
2015,74.375,9.5,399.7766381396532
2015,74.375,10.0,399.80403008441846
2015,74.375,10.5,399.82280280289314
2015,74.375,11.0,399.83152017751627
2015,74.375,11.5,399.83702114375563
2015,74.375,12.0,399.8441926923094
2015,74.375,12.5,399.8583160450889
2015,74.375,13.0,399.87163978223447
2015,74.375,13.5,399.86456198174477
2015,74.375,14.0,399.8690404278656
2015,74.375,14.5,399.8867283490727
2015,74.375,15.0,399.8938085429818
2015,74.375,15.5,399.8585010840445
2015,74.375,16.0,399.8158494913651
2015,74.375,16.5,399.8483151568252
2015,74.375,17.0,399.86424849945803
2015,74.375,17.5,399.8672219016151
2015,74.375,18.0,399.90293312176067
2015,74.375,18.5,399.92612306446307
2015,74.375,19.0,399.9172613045755
2015,74.375,19.5,399.92280028715777
2015,74.375,20.0,399.92886019081715
2015,74.375,20.5,399.93097320097394
2015,74.375,21.0,399.973715390153
2015,74.375,21.5,400.01383373058974
2015,74.375,22.0,400.021143875495
2015,74.375,22.5,400.04586052720515
2015,74.375,23.0,400.06351542071525
2015,74.375,23.5,400.0817740775097
2015,74.375,24.0,400.0647629373423
2015,74.375,24.5,400.0261471076961
2015,74.375,25.0,400.0139880666016
2015,74.375,25.5,400.0098737433673
2015,74.375,26.0,400.03038894287937
2015,74.375,26.5,400.05897504021726
2015,74.375,27.0,400.0785055634619
2015,74.375,27.5,400.0887302701754
2015,74.375,28.0,400.1064065456824
2015,74.375,28.5,400.1446412969089
2015,74.375,29.0,400.191630069178
2015,74.375,29.5,400.20578155966524
2015,74.375,30.0,400.2193096089279
2015,74.375,30.5,400.23536568821993
2015,74.375,31.0,400.2517049804832
2015,74.375,31.5,400.268793590436
2015,74.375,32.0,400.2739632861531
2015,74.375,32.5,400.2753552799254
2015,74.375,33.0,400.07923288912247
2015,74.375,33.5,399.6940730917568
2015,74.375,34.0,399.56680440261925
2015,74.375,34.5,399.4177459454866
2015,74.375,35.0,399.05401052254484
2015,74.375,35.5,399.18794414020664
2015,74.375,36.0,399.0717621044693
2015,74.375,36.5,398.8867866356666
2015,74.375,37.0,398.7491110834876
2015,75.0,8.0,399.73678616420585
2015,75.0,8.5,399.7550407774977
2015,75.0,9.0,399.77399058716446
2015,75.0,9.5,399.79543513080904
2015,75.0,10.0,399.828937243392
2015,75.0,10.5,399.850982370559
2015,75.0,11.0,399.8702608127942
2015,75.0,11.5,399.8897622953095
2015,75.0,12.0,399.89699208535666
2015,75.0,12.5,399.8983202236829
2015,75.0,13.0,399.88269336404625
2015,75.0,13.5,399.8025995773409
2015,75.0,14.0,399.79534373180735
2015,75.0,14.5,399.82046682242617
2015,75.0,15.0,399.83841062789526
2015,75.0,15.5,399.83255935624334
2015,75.0,16.0,399.8386455575019
2015,75.0,16.5,399.86943845683567
2015,75.0,17.0,399.88435568118217
2015,75.0,17.5,399.9117403366943
2015,75.0,18.0,399.9424461421542
2015,75.0,18.5,399.9426373820429
2015,75.0,19.0,399.93937019670483
2015,75.0,19.5,399.94675590189905
2015,75.0,20.0,399.9450845225775
2015,75.0,20.5,399.97249441472815
2015,75.0,21.0,400.0306295230651
2015,75.0,21.5,400.04688565377336
2015,75.0,22.0,400.0444173940778
2015,75.0,22.5,400.0463599919843
2015,75.0,23.0,400.0321089443325
2015,75.0,23.5,400.04591213471934
2015,75.0,24.0,400.05197194312154
2015,75.0,24.5,400.05228676846133
2015,75.0,25.0,400.0672352294104
2015,75.0,25.5,400.0617950716237
2015,75.0,26.0,400.0671625795278
2015,75.0,26.5,400.0772630996762
2015,75.0,27.0,400.0924959521208
2015,75.0,27.5,400.09369350023354
2015,75.0,28.0,400.1199246126004
2015,75.0,28.5,400.1602820808023
2015,75.0,29.0,400.21163312810216
2015,75.0,29.5,400.2499477794859
2015,75.0,30.0,400.28670995196075
2015,75.0,30.5,400.31197808237283
2015,75.0,31.0,400.33152397011696
2015,75.0,31.5,400.35732284121497
2015,75.0,32.0,400.3686939835102
2015,75.0,32.5,400.2754192856966
2015,75.0,33.0,399.9451098107215
2015,75.0,33.5,399.53437249811003
2015,75.0,34.0,399.4134858610571
2015,75.0,34.5,399.1854794324536
2015,75.0,35.0,398.9807210508532
2015,75.0,35.5,399.05117706209757
2015,75.0,36.0,398.91798518223436
2015,75.0,36.5,398.80852379528625
2015,75.0,37.0,398.73188035960897
2015,75.625,8.0,399.7515559137071
2015,75.625,8.5,399.77497982892766
2015,75.625,9.0,399.803467675411
2015,75.625,9.5,399.8362494446728
2015,75.625,10.0,399.88281590425373
2015,75.625,10.5,399.8991474583145
2015,75.625,11.0,399.90608690517087
2015,75.625,11.5,399.89746810796805
2015,75.625,12.0,399.8478039365127
2015,75.625,12.5,399.79499898683935
2015,75.625,13.0,399.77977844340194
2015,75.625,13.5,399.7452018007827
2015,75.625,14.0,399.7890655688622
2015,75.625,14.5,399.8253579266439
2015,75.625,15.0,399.8410728097903
2015,75.625,15.5,399.8527673014117
2015,75.625,16.0,399.866745704975
2015,75.625,16.5,399.8863127502064
2015,75.625,17.0,399.91582573629734
2015,75.625,17.5,399.9538914555119
2015,75.625,18.0,399.960643193885
2015,75.625,18.5,399.9484475394351
2015,75.625,19.0,399.96465450177925
2015,75.625,19.5,399.97576914728893
2015,75.625,20.0,399.95901165252707
2015,75.625,20.5,399.99348801888476
2015,75.625,21.0,400.05589344686626
2015,75.625,21.5,400.0590829998229
2015,75.625,22.0,400.0761216478275
